,parametrizacao,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
52,4,FDICAnat,L90,estudio,-0.2992487634287246,-1.746876851345009,-0.29885371870272,-0.2259999999999999,-0.0049999999999998
53,4,FDICAnat,L90,estudio,-0.4496857409121226,-5.832813566729065,-0.4332996311940822,0.1619999999999998,0.1565000000000002
54,4,FDICAnat,L90,estudio,-0.2241959817125396,0.0929327683008374,-0.2158051156614533,-0.245,-0.1985
55,4,FDICAnat,L90,estudio,-0.5413565519623318,1.6622467587064378,-0.5462650309587247,-0.1129999999999998,-0.1494999999999999
56,4,FDICAnat,L90,estudio,-0.5857685017705729,6.418875234858572,-0.6237845845351009,-0.3269999999999999,-0.1939999999999999
57,4,FDICAnat,L90,estudio,0.6648465951111113,3.007226623674379,0.6606225857758656,-0.1584999999999999,-0.1704999999999999
58,4,FDICAnat,L90,estudio,-0.4498867034919849,-4.376868473633287,-0.4502126105457273,-0.0799999999999998,-0.1389999999999999
59,4,FDICAnat,L90,estudio,-0.4037299958732601,2.1097208920036827,-0.4205172937030683,-0.053,-0.0065000000000001
60,4,FDICAnat,L90,estudio,0.2988053558108281,15.952230273838325,0.2283240612655301,0.0735,-0.0324999999999999
61,4,FDICAnat,L90,estudio,0.2348251133102534,1.8450357213767357,0.2444804151096546,-0.0830000000000001,-0.0515000000000002
62,4,FDICAnat,L90,estudio,0.9100451698763096,2.9887616917553874,0.8918795666375234,-0.046,-0.0695000000000001
63,4,FDICAnat,L90,estudio,0.7776746055010337,5.9330823372123405,0.7413314034406973,0.3095,0.2129999999999999
64,5,FDICAnat,L90,estudio,0.2813272696338433,2.305015402399208,0.2637323858309583,0.1454999999999998,0.1985
65,5,FDICAnat,L90,estudio,-0.6731391525179389,8.792164121619429,-0.6801145619978588,0.0094999999999998,-0.0455
66,5,FDICAnat,L90,estudio,-0.1534517102036598,-3.212743840392786,-0.16562768587763,-0.1924999999999999,-0.0929999999999999
67,5,FDICAnat,L90,estudio,-0.8710120824179999,9.41821094455564,-0.8968293859627838,-0.0599999999999998,-0.2070000000000001
68,5,FDICAnat,L90,estudio,0.4665084550867173,15.308922380500622,0.4678857382891064,-0.121,-0.052
69,5,FDICAnat,L90,estudio,-0.2579098940472335,1.062325124159301,-0.2635796055304076,-0.0249999999999999,-0.0224999999999999
70,5,FDICAnat,L90,estudio,0.685736977624738,10.659066463334565,0.6849224152201181,-0.1725,-0.1669999999999999
71,5,FDICAnat,L90,estudio,0.1899666743394976,10.53976961735069,0.1834497292566677,-0.3219999999999999,-0.2845
72,5,FDICAnat,L90,estudio,-0.3807498230785495,10.871221293903051,-0.4272256211194429,-0.2694999999999998,-0.2989999999999999
73,5,FDICAnat,L90,estudio,0.1974752065644209,9.42464086930366,0.1848650739741129,-0.1324999999999999,-0.1995000000000001
74,5,FDICAnat,L90,estudio,0.4554964609222987,-9.760064869013627,0.4578364227186871,0.0595000000000001,0.067
75,5,FDICAnat,L90,estudio,0.2919664556098675,8.775686853839037,0.2663068170315892,-0.049,-0.0120000000000002
76,5,FDICAnat,L90,estudio,0.0037239876933869,10.607757954315684,-0.0574308034660906,0.003,-0.1219999999999998
77,5,FDICAnat,L90,estudio,-0.3024255095814627,5.010487710447332,-0.3103331505680591,-0.0475000000000001,-0.0140000000000001
78,5,FDICAnat,L90,estudio,0.5274142618465478,7.361772155232673,0.5102280781217838,-0.0799999999999998,-0.08
79,5,FDICAnat,L90,estudio,-0.1717702044353151,7.197758403744096,-0.2017027334793908,-0.0705,-0.168
80,6,FDICAnat,L90,estudio,0.6602505584056564,8.917489110114852,0.6213110745809098,-0.137,-0.122
81,6,FDICAnat,L90,estudio,1.0220085981086855,14.455151910780655,1.0133006102594508,0.0529999999999999,-0.0240000000000002
82,6,FDICAnat,L90,estudio,0.7220943609434411,0.1468239314291004,0.7078166856263781,0.0754999999999999,0.1275
83,6,FDICAnat,L90,estudio,0.0868261888943306,4.109290028878064,0.0675315837817587,-0.2825,-0.3179999999999999
84,6,FDICAnat,L90,estudio,-0.3741493148278372,2.0373424886960443,-0.3742099401665604,-0.2335,-0.177
85,6,FDICAnat,L90,estudio,-0.8347498070141299,0.0285695590855432,-0.838697355136572,-0.217,-0.2100000000000002
86,6,FDICAnat,L90,estudio,1.34432238077677,-2.955973034127979,1.3457151265240954,-0.1019999999999997,-0.1124999999999999
87,6,FDICAnat,L90,estudio,0.4124019414734552,-1.1324141806732193,0.410164295278401,-0.1015,-0.1209999999999997
88,6,FDICAnat,L90,estudio,0.6773137076461242,7.251917257922178,0.6435727810097434,-0.2259999999999999,-0.2084999999999999
89,6,FDICAnat,L90,estudio,0.0527632011439496,3.255440293518612,0.0357329762352551,-0.053,-0.0535000000000002
90,6,FDICAnat,L90,estudio,0.8070677756090605,-7.584831461045262,0.816109140193042,0.0350000000000001,0.0040000000000001
91,6,FDICAnat,L90,estudio,0.5641494086026246,11.37355312252603,0.5483852140357257,-0.1549999999999999,-0.1340000000000001
92,6,FDICAnat,L90,estudio,1.5520120876392576,19.84594699187504,1.4692536875477558,0.17,0.034
93,6,FDICAnat,L90,estudio,-0.8785742925406543,0.6300046337576113,-0.8684236313196301,-0.0794999999999999,0.001
94,6,FDICAnat,L90,estudio,0.6988441229985405,-1.5598069459283312,0.6827296370433689,-0.0974999999999999,-0.139
95,6,FDICAnat,L90,estudio,-0.2322996525913241,1.048390055598972,-0.2564640278731172,0.1585000000000002,0.0579999999999999
96,7,FDICAnat,L90,estudio,-0.1135591556286188,4.477360540713859,-0.1552962831982953,-0.1594999999999999,0.0544999999999997
97,7,FDICAnat,L90,estudio,1.0274676421156812,13.237731750155785,1.018168445524965,-0.0759999999999998,-0.1699999999999999
98,7,FDICAnat,L90,estudio,1.1096363194757943,1.7893711375766888,1.1062156465205373,-0.1524999999999999,-0.1154999999999998
99,7,FDICAnat,L90,estudio,0.1725560862013599,4.355472906816681,0.1431204149305669,-0.073,-0.0849999999999999
100,7,FDICAnat,L90,estudio,0.2252867299344056,4.55712940532079,0.2245956986269761,-0.3289999999999999,-0.264
101,7,FDICAnat,L90,estudio,0.1463571211038812,12.631833879532092,0.1365964955547567,0.037,0.028
102,7,FDICAnat,L90,estudio,0.501233447107273,-3.8899303236951095,0.506116445866831,-0.1729999999999999,-0.191
103,7,FDICAnat,L90,estudio,-0.4049495404426921,0.7141078482458187,-0.4088950060914873,-0.125,-0.167
104,7,FDICAnat,L90,estudio,1.418502773096467,14.417747233831532,1.359344211552107,-0.2024999999999998,-0.2085
105,7,FDICAnat,L90,estudio,1.0714592668238132,3.891694692680816,1.0603838143252031,0.0070000000000002,0.011
106,7,FDICAnat,L90,estudio,0.8461311918150214,-4.26744663742369,0.8544663380671103,0.0370000000000001,0.006
107,7,FDICAnat,L90,estudio,0.9026174866800596,7.958376436605034,0.8787044535346569,-0.088,-0.0615000000000002
108,7,FDICAnat,L90,estudio,-0.0272476135155921,18.26304988075148,-0.082398114997489,-0.012,-0.0794999999999997
109,7,FDICAnat,L90,estudio,-0.1166759226678899,6.468447243411553,-0.1129083723980346,-0.1205,-0.084
110,7,FDICAnat,L90,estudio,1.0291800069204875,1.2137709679802242,1.0292080606806522,-0.0294999999999998,-0.0459999999999999
111,7,FDICAnat,L90,estudio,-0.2466600088631274,9.693094495835402,-0.274844204992501,0.2295,0.1435
112,8,FDICAnat,L90,estudio,0.7298987339845713,5.921392635276432,0.6954534998386377,-0.02,0.021
113,8,FDICAnat,L90,estudio,0.4440439264502085,8.757414567812326,0.4358982994499991,-0.068,-0.1635000000000002
114,8,FDICAnat,L90,estudio,-0.3634500713228803,9.69298007403052,-0.3676685245371658,0.0364999999999999,0.0834999999999999
115,8,FDICAnat,L90,estudio,-0.2676987349180013,1.2697703173303587,-0.2776985793809361,-0.2714999999999998,-0.2049999999999999
116,8,FDICAnat,L90,estudio,-0.4543115028388267,-1.9686421580000568,-0.4534930556402321,-0.2715000000000001,-0.2174999999999998
117,8,FDICAnat,L90,estudio,0.1836467415720466,7.242699569980836,0.1748681093458297,-0.104,0.1144999999999999
118,8,FDICAnat,L90,estudio,0.8043465350696097,0.1061901536892229,0.8046938150164209,-0.1214999999999998,-0.1450000000000001
119,8,FDICAnat,L90,estudio,-0.7312638798511162,-1.939472924903917,-0.7329639776807035,-0.2669999999999998,-0.258
120,8,FDICAnat,L90,estudio,-0.9803536895468166,33.326354545579484,-1.031068960972083,-0.1665000000000001,-0.2109999999999998
121,8,FDICAnat,L90,estudio,-0.4787919101447389,1.3390708635115534,-0.4931820179110313,-0.1139999999999999,-0.1215
122,8,FDICAnat,L90,estudio,-0.3168043500863895,-5.627521297021737,-0.3157239907286362,-0.1109999999999997,-0.1839999999999998
123,8,FDICAnat,L90,estudio,-0.4915982126618092,22.629244116609232,-0.5093043028123434,-0.126,-0.0814999999999999
124,8,FDICAnat,L90,estudio,0.4025338540191985,5.917070492494981,0.3390229817228918,-0.067,-0.2379999999999997
125,8,FDICAnat,L90,estudio,0.4317346601283605,-1.7028052488419796,0.4379098727157042,0.1025,0.1565
126,8,FDICAnat,L90,estudio,0.7405627286977619,0.9554491661384948,0.7227357127218856,-0.1109999999999999,-0.1339999999999999
127,8,FDICAnat,L90,estudio,-1.1201319276690522,3.720937595730327,-1.1563093852407202,-0.1049999999999999,-0.2005000000000002
128,9,FDICAnat,L90,estudio,-6.074885691716035,31.51679256201414,-6.125344993302342,-0.6050000000000002,-0.5364999999999999
129,9,FDICAnat,L90,estudio,-6.272209762772456,24.391136737130022,-6.281970445051512,-0.5135000000000001,-0.6440000000000001
130,9,FDICAnat,L90,estudio,-6.107745453237637,16.144304910407097,-6.1234393753730085,-0.4704999999999999,-0.3974999999999999
131,9,FDICAnat,L90,estudio,-6.466368609020481,21.516239168640528,-6.49688334834503,-0.4105000000000001,-0.4985
132,9,FDICAnat,L90,estudio,-6.203124631916337,8.229730783585165,-6.204141257081012,-0.6785000000000001,-0.6224999999999998
133,9,FDICAnat,L90,estudio,-6.426649844408721,39.12062478272318,-6.437075381376378,-0.615,-0.663
134,9,FDICAnat,L90,estudio,-5.898752016491662,9.629384908208944,-5.899605400413284,-0.4549999999999999,-0.517
135,9,FDICAnat,L90,estudio,-6.509449378451165,28.617083284699568,-6.516423681132572,-0.7384999999999998,-0.828
136,9,FDICAnat,L90,estudio,-6.473730423833009,17.43286821327993,-6.524365941699525,-0.6599999999999999,-0.6699999999999999
137,9,FDICAnat,L90,estudio,-5.640286003228217,28.151928904271955,-5.67142464255719,-0.5615,-0.6355000000000001
138,9,FDICAnat,L90,estudio,-5.18350586127841,24.806762403425875,-5.184425297979538,-0.2319999999999997,-0.456
139,9,FDICAnat,L90,estudio,-6.380067632093219,13.837420232658292,-6.410103467035262,-0.6064999999999999,-0.6640000000000001
140,9,FDICAnat,L90,estudio,-6.8286591005408415,34.74404455134622,-6.912754623458133,-0.551,-0.7669999999999999
141,9,FDICAnat,L90,estudio,-6.170732043089233,23.92598173837092,-6.182760523654366,-0.4815,-0.503
142,9,FDICAnat,L90,estudio,-6.540170543280816,25.04942757784248,-6.559514172342725,-0.482,-0.5379999999999998
143,9,FDICAnat,L90,estudio,-7.328138339136804,25.899006171928846,-7.373359157251568,-0.2994999999999999,-0.507
144,10,FDICAnat,L90,estudio,-0.5514610518880945,5.667613103214775,-0.5830297159823581,0.0024999999999999,0.0394999999999999
145,10,FDICAnat,L90,estudio,-0.855683510924574,1.978522920313292,-0.8549217851268598,-0.0465000000000002,-0.1155000000000001
146,10,FDICAnat,L90,estudio,-0.4297473815309658,-2.9578346535881157,-0.4431915767205048,-0.1360000000000001,-0.078
147,10,FDICAnat,L90,estudio,-0.7204926886891041,3.9486767451492,-0.7240407854265696,-0.153,-0.1745
148,10,FDICAnat,L90,estudio,0.6907312570919664,0.0465403822416341,0.6958028053468996,-0.1425,-0.145
149,10,FDICAnat,L90,estudio,-0.3803356638593087,3.7184037437094553,-0.3855181860806111,-0.3025000000000002,-0.1795
150,10,FDICAnat,L90,estudio,0.1023998511894239,-5.463386542970074,0.1053643942707784,-0.1499999999999998,-0.1475
151,10,FDICAnat,L90,estudio,-0.613012026970829,12.771783359725465,-0.6198330406235188,-0.3064999999999999,-0.2829999999999999
152,10,FDICAnat,L90,estudio,-0.753086869332916,15.003628760293386,-0.8005424675263884,-0.403,-0.4095
153,10,FDICAnat,L90,estudio,-0.1716090304556856,11.418854796585569,-0.1986276942333442,-0.1584999999999999,-0.1715000000000001
154,10,FDICAnat,L90,estudio,0.0551552574880824,-1.527921267311946,0.0623946833994173,0.5510000000000002,0.4955000000000001
155,10,FDICAnat,L90,estudio,-0.7705677777056184,4.412556317849603,-0.7946714584269898,-0.1079999999999999,-0.056
156,10,FDICAnat,L90,estudio,-0.3446141624508532,12.597090316074976,-0.4092334454648321,-0.1364999999999999,-0.2339999999999999
157,10,FDICAnat,L90,estudio,-0.3732074408375085,11.939755293237369,-0.3840983581359409,-0.0549999999999999,-0.0155000000000001
158,10,FDICAnat,L90,estudio,0.3251015107735662,5.875926468634605,0.3063701850483293,-0.086,-0.151
159,10,FDICAnat,L90,estudio,-0.7275625179986001,27.76678304801826,-0.7645839001283423,-0.1014999999999999,-0.212
160,11,fastFDICA,L90,estudio,-0.1859184940163274,10.89435109409354,-0.2246369351369233,-0.1305,0.0235000000000001
161,11,fastFDICA,L90,estudio,-1.6891480341592982,2.181838788116565,-1.687736777157116,-0.304,-0.3615000000000001
162,11,fastFDICA,L90,estudio,-0.0071944790560634,5.247259083349473,-0.0218732379959067,-0.0544999999999999,-0.0405000000000002
163,11,fastFDICA,L90,estudio,0.7910344889898289,0.5606041599149165,0.7965151789226321,-0.1434999999999999,-0.144
164,11,fastFDICA,L90,estudio,0.4881638640174222,6.221399495840185,0.4969260128461099,-0.1550000000000002,-0.1025
165,11,fastFDICA,L90,estudio,-1.7756235091454375,9.253324230174712,-1.7854521630081552,-0.355,-0.2645000000000002
166,11,fastFDICA,L90,estudio,-0.3059954495050574,0.2708424568700813,-0.3033742549213034,-0.0525000000000001,-0.0595
167,11,fastFDICA,L90,estudio,1.1128197138986056,6.446998906153585,1.1078134917536069,-0.0604999999999996,-0.088
168,11,fastFDICA,L90,estudio,-0.8945557450381778,7.3710333288360115,-0.93787769258497,0.0794999999999999,-0.1795
169,11,fastFDICA,L90,estudio,-0.1728630830253092,9.052755946704666,-0.1692157734350785,-0.124,-0.136
170,11,fastFDICA,L90,estudio,1.1530084389927069,6.006278377316995,1.152199977403129,0.181,0.2010000000000001
171,11,fastFDICA,L90,estudio,-1.3064150744461442,8.887021890966224,-1.3256206745644112,-0.1289999999999999,-0.1374999999999999
172,11,fastFDICA,L90,estudio,0.4255043362596855,13.314744352946349,0.3495930888228167,-0.035,-0.1724999999999998
173,11,fastFDICA,L90,estudio,-1.7112365046794302,-3.0365435968608345,-1.704720870089221,-0.2139999999999999,-0.2775000000000002
174,11,fastFDICA,L90,estudio,0.9970875121983044,21.91544711999529,0.9778187482693328,-0.0984999999999998,-0.0905
175,11,fastFDICA,L90,estudio,0.7593251024430965,1.0854808823512023,0.7553240776872852,0.1309999999999999,-0.0060000000000001
176,12,fastFDICA,L90,estudio,-0.2644137343266459,10.378131601759838,-0.3029791188029285,-0.1744999999999998,-0.045
177,12,fastFDICA,L90,estudio,-0.8648995397196579,1.1027541347217067,-0.8681313348180189,-0.0315,-0.0890000000000001
178,12,fastFDICA,L90,estudio,0.1502466664872273,3.41269114093792,0.1356768561291907,-0.0220000000000002,-0.014
179,12,fastFDICA,L90,estudio,0.8071311744675236,0.5603406233448567,0.8121571338440301,-0.143,-0.1449999999999999
180,12,fastFDICA,L90,estudio,0.494310501109354,2.592166024463044,0.506245685846719,-0.1985000000000001,-0.1504999999999998
181,12,fastFDICA,L90,estudio,-1.6748929707963864,7.826568214925338,-1.6839775206180447,-0.3145000000000002,-0.2829999999999999
182,12,fastFDICA,L90,estudio,-0.2752253793331496,-2.479435629293615,-0.272738212587245,0.0244999999999999,0.0374999999999999
183,12,fastFDICA,L90,estudio,1.0982649357482863,15.217363817516835,1.0933841958979398,-0.1404999999999999,-0.1620000000000001
184,12,fastFDICA,L90,estudio,-0.9068995334655124,7.549827071672224,-0.9503306315431156,-0.2724999999999999,-0.2449999999999998
185,12,fastFDICA,L90,estudio,-1.10788158325821,8.161165380195884,-1.124236064398891,-0.1404999999999999,-0.158
186,12,fastFDICA,L90,estudio,1.1381264267764988,8.04396513841916,1.1372492671936434,0.1580000000000001,0.1195
187,12,fastFDICA,L90,estudio,-1.2747931588412755,6.174069902085609,-1.2934557971715774,-0.0884999999999999,-0.0934999999999999
188,12,fastFDICA,L90,estudio,0.418180943740039,13.315736507363104,0.3421408085471893,0.0185,-0.1019999999999998
189,12,fastFDICA,L90,estudio,-1.5510027186930202,-2.6814396111655583,-1.544432242815083,-0.1494999999999999,-0.1470000000000001
190,12,fastFDICA,L90,estudio,1.0034251354443038,16.844313110011996,0.984156528449842,-0.0484999999999999,-0.0629999999999999
191,12,fastFDICA,L90,estudio,0.7443538284375346,1.1723035942252906,0.739599199279046,0.1429999999999999,0.003
192,13,fastFDICA,L90,estudio,0.4626785887681226,8.915616867906403,0.4194251770141304,-0.1010000000000002,-0.0040000000000001
193,13,fastFDICA,L90,estudio,0.0465617995578895,-0.0774755652212348,0.0558153024632062,-0.0135,-0.094
194,13,fastFDICA,L90,estudio,-1.4375453030266998,-2.466103711003239,-1.451513554776148,-0.125,-0.098
195,13,fastFDICA,L90,estudio,-0.613919531347463,2.871299554399389,-0.627198759429807,-0.0665000000000002,-0.0725000000000001
196,13,fastFDICA,L90,estudio,1.256443952644867,-1.0173197672526315,1.2673148442766478,-0.2375,-0.1824999999999998
197,13,fastFDICA,L90,estudio,-1.0330019101488477,6.214791624406495,-1.0325455562159251,0.0169999999999999,0.1645000000000002
198,13,fastFDICA,L90,estudio,0.4974369032428702,-5.015054015812783,0.4995176756961719,-0.1789999999999999,-0.2014999999999999
199,13,fastFDICA,L90,estudio,0.0670428473712587,-3.5531661475001397,0.0701287058100728,-0.0909999999999998,-0.2304999999999999
200,13,fastFDICA,L90,estudio,-1.3951666136332563,2.885513185866646,-1.4284360099418505,-0.2235,-0.1514999999999999
201,13,fastFDICA,L90,estudio,-1.0801467818591337,3.9321161764081314,-1.1043605649839594,-0.3864999999999999,-0.3969999999999999
202,13,fastFDICA,L90,estudio,0.7897131383783238,12.098044734152596,0.7888288315617347,0.0815000000000001,0.0925000000000001
203,13,fastFDICA,L90,estudio,0.9117946740701316,2.59028743461138,0.9062975885163888,-0.2229999999999999,-0.2039999999999999
204,13,fastFDICA,L90,estudio,0.8607627488692762,13.618139188061852,0.78292117457464,-0.087,-0.236
205,13,fastFDICA,L90,estudio,-0.8182707830102505,2.225249268911547,-0.8120981097956192,0.012,0.0184999999999998
206,13,fastFDICA,L90,estudio,-0.0743341470908887,-5.541445130712896,-0.0839105708644436,-0.0749999999999999,-0.092
207,13,fastFDICA,L90,estudio,-0.5994559617946666,27.86189772495809,-0.6438363027611842,0.0410000000000001,-0.0815
208,14,fastFDICA,L90,estudio,0.5591014450360778,10.52407749406795,0.496162640777019,-0.0294999999999998,0.0435
209,14,fastFDICA,L90,estudio,0.1318294869707377,-0.7462784983433401,0.1419362450318293,-0.0280000000000002,-0.0564999999999999
210,14,fastFDICA,L90,estudio,-1.506914631796139,-7.157955470595807,-1.5087841424388475,-0.2114999999999999,-0.2234999999999999
211,14,fastFDICA,L90,estudio,-0.4870965305226615,3.391081946400943,-0.5102940776551046,-0.1130000000000001,-0.1149999999999999
212,14,fastFDICA,L90,estudio,1.2409574209132617,-2.059860441049008,1.2539223080651594,-0.2264999999999999,-0.1764999999999998
213,14,fastFDICA,L90,estudio,-0.2877617819251461,2.0529999664230445,-0.2811103277866107,0.1115,0.1950000000000001
214,14,fastFDICA,L90,estudio,0.5333275668362152,-3.985912700517529,0.5348329551243829,-0.1774999999999998,-0.1915
215,14,fastFDICA,L90,estudio,0.1076286275116014,-3.4824709584385065,0.1108685645599056,-0.0914999999999999,-0.2344999999999999
216,14,fastFDICA,L90,estudio,-1.093230468776258,3.073764741538481,-1.134914706959993,-0.1664999999999997,-0.2239999999999998
217,14,fastFDICA,L90,estudio,-0.8387558508455069,12.528174145469098,-0.865654909343498,-0.325,-0.5135
218,14,fastFDICA,L90,estudio,0.852601016562307,16.95915915800623,0.8510391492285332,0.074,0.0474999999999999
219,14,fastFDICA,L90,estudio,1.058779404467154,-0.2651129776621737,1.0606768109883573,-0.119,-0.1065000000000001
220,14,fastFDICA,L90,estudio,0.9928678548231192,9.243237337562665,0.9259431821343294,0.0355,-0.1049999999999998
221,14,fastFDICA,L90,estudio,-0.5541756637735467,3.558550348159411,-0.5466006853531087,0.0275,0.0235
222,14,fastFDICA,L90,estudio,0.1470319772804229,-17.005515346954006,0.1576082859654963,-0.0555000000000001,-0.0935
223,14,fastFDICA,L90,estudio,-0.398281656271207,11.996278470807368,-0.4350284788795067,0.0749999999999999,-0.0304999999999998
