,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
9122,fastIVA,P90,2419,-1.2167058089936411,-4.824773943603017,-1.2161438872441812,-0.1255,-0.0305
9123,fastIVA,P90,2419,-1.10915649900496,4.218050799914092,-1.2415796904149174,0.0844999999999999,0.0445
9124,fastIVA,P90,2419,-0.4375724850039535,-2.227734519323782,-0.4367124828469335,0.1199999999999998,1.0505
9125,fastIVA,P90,2419,-0.768080842066936,4.817716073055461,-0.781667094764106,0.2255,0.2199999999999999
9126,fastIVA,P90,2419,-0.9008854593714536,-1.434737274225938,-0.9002876910520401,0.0824999999999999,0.1325
9127,fastIVA,P90,2419,-0.3424163951887677,-4.119760793600218,-0.341578702750309,0.1159999999999997,-0.1965
9128,fastIVA,P90,2419,-0.972080753354264,3.748776042079699,-1.0669612749167725,-0.0725,-0.0189999999999997
9129,fastIVA,P90,2419,-0.6378751616925653,10.58748061001216,-0.6406037596584164,0.0050000000000001,-0.0059999999999997
9130,fastIVA,P90,2419,-1.5012739629587684,-0.9164182197859568,-1.5017762013496658,0.0829999999999998,0.3759999999999998
9131,fastIVA,P90,2419,-0.3461576368888597,5.0910595256042805,-0.4431584959425931,0.2595,0.0144999999999998
9132,fastIVA,P90,2419,-0.4084107284664728,4.569130091642889,-0.5393056986513167,-0.1595000000000002,0.2129999999999999
9133,fastIVA,P90,2419,0.0115465281505369,3.3915506136504625,0.0088452870162276,0.0344999999999997,-0.1390000000000001
9134,fastIVA,P90,2419,-1.5265607735824869,-7.758113332263868,-1.5250328544830487,0.147,0.1169999999999999
9135,fastIVA,P90,2419,-1.2548520034318704,4.78020465319013,-1.3910250529452983,0.0645000000000001,0.0255
9184,IVAaux,P90,2419,-1.2473335132242085,4.309473564931633,-1.3912453538863223,-0.0765,-0.0835
9185,IVAaux,P90,2419,-0.0040309227640964,7.187503226187005,-0.0086417636328375,-0.0355,0.0400000000000001
9186,IVAaux,P90,2419,-1.5459777818682154,-13.807413118045968,-1.545379147880267,0.241,0.0015000000000001
9187,IVAaux,P90,2419,-1.6754970043303303,13.208725253149384,-1.773265264191933,0.065,0.0255000000000001
9188,IVAaux,P90,2419,-0.3852353298405686,-7.128743963405054,-0.3809942468422549,0.1450000000000002,0.4745
9189,IVAaux,P90,2419,-1.3101272252900975,3.904567006787445,-1.3250381115939498,0.0184999999999999,0.0204999999999999
9190,IVAaux,P90,2419,-0.9545773961761386,0.370974606042175,-0.9551313359490452,0.4125,0.4795
9191,IVAaux,P90,2419,-0.4132567272016298,4.82903617249222,-0.4144674625019118,0.1019999999999999,-0.0830000000000003
9192,IVAaux,P90,2419,-1.1096669215159891,4.581431584009893,-1.193681520626575,-0.1494999999999999,-0.1264999999999999
9193,IVAaux,P90,2419,-0.3822053004070529,9.52200204796575,-0.3849226109853576,0.0284999999999999,0.0745
9194,IVAaux,P90,2419,-1.266802350809371,-0.8877673011575133,-1.2672853798022232,0.1799999999999998,0.3065000000000001
9195,IVAaux,P90,2419,-0.7863558359211478,5.189767299765824,-0.8648980465442557,0.7830000000000001,-0.0394999999999999
9196,IVAaux,P90,2419,-0.7111646466304462,4.397113525614063,-0.8196535976901085,-0.1424999999999998,-0.0479999999999999
9197,IVAaux,P90,2419,-0.4483207678905943,-0.153130490157185,-0.4510160803816418,-0.0755000000000001,-0.1215
9198,IVAaux,P90,2419,-0.8196851455218883,7.103626852394207,-0.8180636021903074,0.0269999999999999,-0.0050000000000001
9199,IVAaux,P90,2419,-1.1395261734688065,7.34970711428235,-1.2543517263482342,0.2889999999999999,0.3805
9264,FDICAnat,P4,2419,0.1103024132560595,6.776836847702255,-0.0431227686203801,-0.0984999999999999,-0.0635
9265,FDICAnat,P4,2419,-0.1758072234320089,-13.842946080621733,-0.1650074962100731,0.0044999999999998,-0.0244999999999998
9266,FDICAnat,P4,2419,-0.8528545106391807,-7.310842760186318,-0.8526600622735534,0.0575000000000001,-0.015
9267,FDICAnat,P4,2419,0.9479830175221652,12.81271474301242,0.7801338804655107,0.1190000000000002,0.1935000000000002
9268,FDICAnat,P4,2419,-1.0515254710702282,10.34473753688846,-1.054107768807533,-0.0795,-0.1664999999999999
9269,FDICAnat,P4,2419,-1.0327044189763568,3.289536206359412,-1.045451644587004,0.1374999999999999,0.1385000000000001
9270,FDICAnat,P4,2419,0.2227532192678534,-1.8807045064032053,0.2240196396174487,-0.1779999999999999,-0.118
9271,FDICAnat,P4,2419,0.4862513640006212,-6.931385613162586,0.4989750973700328,-0.0080000000000002,-0.1264999999999999
9272,FDICAnat,P4,2419,-0.9492993139056178,3.7246592495759616,-1.0399045663670967,-0.1119999999999998,0.1709999999999997
9273,FDICAnat,P4,2419,-0.4174388473094725,-3.836316294208583,-0.4160401884080846,-0.1304999999999999,-0.257
9274,FDICAnat,P4,2419,-1.3331755550206523,-0.3025075726321802,-1.3350013667046396,-0.3044999999999997,-0.137
9275,FDICAnat,P4,2419,-0.6815113393592147,8.033013750956261,-0.7698263220491679,0.0375,-0.0444999999999999
9276,FDICAnat,P4,2419,-0.7236603136007311,4.991128935256835,-0.8621897522477797,-0.5250000000000001,-0.1269999999999999
9277,FDICAnat,P4,2419,-1.2519562629142609,1.8948915352038045,-1.2529278992971873,-0.3680000000000001,-0.4689999999999998
9278,FDICAnat,P4,2419,0.6330021394210166,9.846772278421742,0.6327014391085499,0.0234999999999998,0.0085
9279,FDICAnat,P4,2419,0.3069432228375697,7.797041110633274,0.1309093514335251,-0.061,-0.094
9376,fastFDICA,P4,2419,-1.674676491791223,12.401764036260886,-1.8598478935116765,-0.0664999999999998,-0.0824999999999999
9377,fastFDICA,P4,2419,-0.8818774647219032,-18.8904527054208,-0.8697093009950487,-0.0279999999999999,-0.1169999999999998
9378,fastFDICA,P4,2419,-2.465972636579897,-13.319270748527927,-2.463136323560416,0.5165000000000002,0.3594999999999999
9379,fastFDICA,P4,2419,-2.7589651860186204,20.27575907446387,-2.937217639705328,-0.0769999999999999,0.0195
9380,fastFDICA,P4,2419,-3.3040286425395564,29.47575927054441,-3.306808220898241,-0.4170000000000001,-0.5219999999999999
9381,fastFDICA,P4,2419,-1.6345398555185977,13.482464376279143,-1.662231005809902,0.1259999999999999,0.0604999999999998
9382,fastFDICA,P4,2419,-2.3514421331239994,-0.8572656356191466,-2.350671209659112,-0.088,-0.0559999999999999
9383,fastFDICA,P4,2419,-2.6162419018466565,0.5580962264188862,-2.617489596847479,-0.0909999999999999,-0.21
9384,fastFDICA,P4,2419,-0.5292127721871367,16.824067683539578,-0.6593761711385997,0.1905000000000001,0.122
9385,fastFDICA,P4,2419,-1.356885800818104,-6.28853362998875,-1.3502608023307805,0.017,0.2565
9386,fastFDICA,P4,2419,-0.8516516652247921,-0.5149661413964779,-0.8508094677327631,-0.1944999999999999,0.6165000000000003
9387,fastFDICA,P4,2419,-2.391540110155094,18.18281117908656,-2.481974678437709,0.0964999999999998,0.0184999999999999
9388,fastFDICA,P4,2419,-1.4327028221210336,18.83412953583124,-1.6015861887545235,-0.4365000000000001,-0.0519999999999999
9389,fastFDICA,P4,2419,-1.2524008360302668,0.997477104902586,-1.2547814274608242,-0.3545000000000002,-0.0504999999999999
9390,fastFDICA,P4,2419,-2.6347190592995746,-6.443621543470467,-2.6342731188471764,0.0024999999999999,0.1575
9391,fastFDICA,P4,2419,-3.1291097247208937,14.162457267030394,-3.330656495551932,-0.1849999999999999,-0.2809999999999999
9488,FDICAaux,P4,2419,-1.0569223485171095,7.807537078911411,-1.1965500168249612,-0.1694999999999998,0.3224999999999999
9489,FDICAaux,P4,2419,0.7097369322860085,-13.037563951820736,0.7125106832174541,-0.0454999999999999,-0.0359999999999999
9490,FDICAaux,P4,2419,-1.376336689518942,-8.35480379139858,-1.3761367078606417,-0.1339999999999999,-0.2274999999999999
