,parametrizacao,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
43,8,FDICAnat,longe4,seminario,-0.1120670127838605,3.9263659583694985,-0.11391724187633231,-0.039656250000000004,-0.04874999999999998
44,9,FDICAnat,longe4,seminario,-6.91203347062216,20.63047353929396,-6.923171889461698,-0.46006249999999993,-0.46262499999999995
45,10,FDICAnat,longe4,seminario,-0.5600112362455141,3.7913599418095147,-0.5654450703532165,-0.10325000000000004,-0.14081249999999998
46,11,fastFDICA,longe4,seminario,-0.8614748945943258,5.474656606021507,-0.8679019981624613,-0.09406250000000008,-0.12671874999999994
47,12,fastFDICA,longe4,seminario,-0.7430302861230969,4.852479967633695,-0.748592465986517,-0.08981250000000002,-0.10931249999999992
48,13,fastFDICA,longe4,seminario,-1.3084518056707704,5.15680262972111,-1.3163292178833854,-0.11240624999999999,-0.11296874999999998
49,14,fastFDICA,longe4,seminario,-1.3165530154805678,6.399275610445123,-1.32584666725165,-0.12743749999999998,-0.11756249999999999
50,15,fastFDICA,longe4,seminario,-1.2209279100307266,5.9472910560638335,-1.2287770644196496,-0.07825000000000001,-0.022374999999999978
51,16,fastFDICA,longe4,seminario,-7.109338637907035,19.531772104861798,-7.120478818028674,-0.45815625,-0.463125
52,17,fastFDICA,longe4,seminario,-1.3700399625946709,3.934219631736501,-1.375377503067432,-0.08515624999999999,-0.11662499999999992
53,18,FDICAaux,longe4,seminario,0.06439448686587163,1.0927480739444997,0.06315928959580455,0.02712500000000001,-0.005624999999999998
54,19,FDICAaux,longe4,seminario,0.01490579403494792,5.096061596862863,0.00703209564316834,0.010031249999999978,-0.010656249999999999
55,20,FDICAaux,longe4,seminario,0.03542232968838173,6.373342459265307,0.026538251934627166,-0.016437500000000015,-0.007874999999999958
56,21,FDICAaux,longe4,seminario,0.2065432797140615,3.066441177583422,0.20061123019176544,-0.01881250000000003,-0.03881249999999997
57,22,FDICAaux,longe4,seminario,-6.614233363161885,19.368375162335134,-6.625368970190612,-0.35315624999999995,-0.43484375
58,23,FDICAaux,longe4,seminario,-0.516906215845182,2.075247327066135,-0.5204625668734427,0.06593749999999998,0.050406250000000055
59,24,IVAng,longe4,seminario,0.5713463464926672,9.501426413466927,0.5621883657840979,0.09124999999999997,0.09578124999999998
60,25,IVAng,longe4,seminario,-0.2384719765260406,4.335135500508247,-0.2424356347933874,-0.07431250000000003,-0.09571874999999994
61,26,IVAng,longe4,seminario,0.4370846179629341,5.1680652597466334,0.42905848802687574,0.14018749999999994,0.10525000000000004
62,27,IVAng,longe4,seminario,0.8659101161660108,11.135787622151833,0.8582838441874933,0.3270937499999999,0.340875
63,28,IVAng,longe4,seminario,0.2664096551554844,6.897138526219658,0.257936243396481,0.07643749999999991,0.05196875000000001
64,29,fastIVA,longe4,seminario,0.266840858833561,6.763707046152091,0.2587950084569982,0.05268749999999995,0.049375
65,30,fastIVA,longe4,seminario,0.29633393060522795,8.652588053503104,0.2907859452567835,0.10149999999999992,0.08528125000000006
66,31,fastIVA,longe4,seminario,0.609392100501234,10.492681190777335,0.5990833290149181,0.2168125,0.23540624999999998
67,32,fastIVA,longe4,seminario,0.01629879133869444,6.827564596162477,0.012047528733068191,0.03171874999999999,-0.01218749999999999
68,33,IVAaux,longe4,seminario,0.48031083201165153,8.833271698332352,0.4719340042543968,0.028093749999999994,0.03734375000000003
69,34,IVAaux,longe4,seminario,0.22575512169476,7.426614670834176,0.2200384909901194,0.05912499999999999,0.031843750000000004
70,35,IVAaux,longe4,seminario,0.7345156232027455,9.66872490062476,0.7273518964420573,0.32718749999999996,0.33796875
71,36,IVAaux,longe4,seminario,0.13340167863658295,7.575383838645671,0.12615261544200146,-0.012843750000000015,-0.010562499999999975
72,1,ICA_kurt,longe57,seminario,-0.3532038236695699,-1.2085388096053282,-0.3568668613196493,-0.11165625000000004,-0.128
73,2,ICA_negen,longe57,seminario,-0.22671940476443703,-1.1977305610205433,-0.231645861093991,-0.13421874999999997,-0.12974999999999998
74,3,ICA_ML,longe57,seminario,-0.33637265717304476,0.30509180100972555,-0.3460158498500068,-0.039406250000000025,-0.02478124999999997
75,4,FDICAnat,longe57,seminario,0.3660356531221406,2.402138371128509,0.359605233197113,-0.06556250000000005,-0.055499999999999966
76,5,FDICAnat,longe57,seminario,-0.045199972139881306,-0.17586429801456738,-0.049321352648585656,-0.08490625000000003,-0.09046875000000001
77,6,FDICAnat,longe57,seminario,-0.02649123448816744,2.6828659318602206,-0.03551547845830118,-0.19884375,-0.19275
78,7,FDICAnat,longe57,seminario,-0.06426064687374927,4.150931438777367,-0.07394627916082175,-0.18096875,-0.16959375
79,8,FDICAnat,longe57,seminario,0.4354749697991408,0.6626859485448772,0.42448002060703427,-0.1139375,-0.138
80,9,FDICAnat,longe57,seminario,-6.38919368610048,13.810057774995938,-6.404268660220229,-0.3333124999999999,-0.381375
81,10,FDICAnat,longe57,seminario,-0.4971029176058662,0.7707003706027762,-0.5082064302149027,-0.22040625000000003,-0.23143749999999996
82,11,fastFDICA,longe57,seminario,-0.8410627394625202,4.005618875842959,-0.8533266064540417,0.014781250000000037,0.01703125000000001
83,12,fastFDICA,longe57,seminario,-0.773663707564232,4.446026270203412,-0.7858734423034742,-0.07249999999999998,-0.06962500000000002
84,13,fastFDICA,longe57,seminario,-1.2783112391382665,4.600615924787852,-1.2886718692863848,-0.14140625,-0.05434375000000003
85,14,fastFDICA,longe57,seminario,-1.2166879518736444,5.554368737043687,-1.2280231815622742,-0.12606249999999997,-0.1000625
86,15,fastFDICA,longe57,seminario,-0.6286177645508141,3.6484858908928537,-0.6390134956020598,-0.07384374999999997,-0.09028124999999998
87,16,fastFDICA,longe57,seminario,-6.287591801609086,14.193734066210652,-6.302644355882719,-0.41818750000000005,-0.45284374999999993
