,parametrizacao,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
0,1,ICA_kurt,L90,2419,-1.16223283064563,-6.057273742919772,-1.1583777528927857,-0.13100000000000012,-0.17000000000000015
1,1,ICA_kurt,L90,2419,0.15349864246748623,8.25511617010001,0.15319192662141212,-0.16749999999999998,-0.059499999999999886
2,1,ICA_kurt,L90,2419,-1.1458118508901802,-3.396805113814688,-1.1455228515188454,-0.14749999999999985,-0.133
3,1,ICA_kurt,L90,2419,-1.0099480967713483,-5.510291188420741,-1.0053302625145557,-0.1815000000000001,-0.22399999999999998
4,1,ICA_kurt,L90,2419,-1.5862128874014978,4.417143114376149,-1.586529067374388,-0.12050000000000005,-0.07500000000000018
5,1,ICA_kurt,L90,2419,-0.13067649232634349,6.909595866707836,-0.1295114714491592,-0.20299999999999996,-0.25350000000000006
6,1,ICA_kurt,L90,2419,-0.9011492923506093,1.1960509433318087,-0.9034844574193395,0.6555000000000001,0.0495000000000001
7,1,ICA_kurt,L90,2419,-1.0915684761008593,-4.4053351698947125,-1.0911685391051043,-0.1835,-0.024000000000000243
8,1,ICA_kurt,L90,2419,-1.5802802424663227,3.918095779330457,-1.5827418886768418,-0.16199999999999992,-0.03200000000000014
9,1,ICA_kurt,L90,2419,0.11743722316333738,0.1329584622107589,0.1174048049777654,-0.22499999999999998,-0.03249999999999997
10,1,ICA_kurt,L90,2419,-1.2035195681238244,2.996882342294981,-1.204622667943787,0.17999999999999994,-1.1102230246251565e-16
11,1,ICA_kurt,L90,2419,-1.109318813194042,7.598105134672942,-1.1123400409240372,0.03749999999999987,0.01849999999999996
12,1,ICA_kurt,L90,2419,-0.7312999580046888,-6.244784308336511,-0.7272176612623391,-0.41600000000000004,-0.35199999999999987
13,1,ICA_kurt,L90,2419,0.17593955002662431,0.4782797111924779,0.1759246029458592,-0.3569999999999999,0.24949999999999994
14,1,ICA_kurt,L90,2419,-0.7420702067216998,4.717247092957695,-0.7423244168614613,-0.02200000000000002,-0.07450000000000001
15,1,ICA_kurt,L90,2419,-0.8246933883877308,-7.644426416309303,-0.8199954498891073,-0.17400000000000004,-0.5975
16,2,ICA_negen,L90,2419,-1.1648807798027452,-6.058568923173752,-1.1610254391597432,-0.13100000000000012,-0.1715000000000002
17,2,ICA_negen,L90,2419,0.12497905674950971,23.957268560043048,0.1245309755129167,-0.17249999999999988,-0.025500000000000078
